application_id,lending_segment,borrower_name,declared_income_annual,itr_declared_income,itr_acknowledgement_no,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_salary_monthly,salary_slip_employer_name,bank_statement_annual_credits,bank_statement_unusual_credits,gst_annual_turnover,gst_registration_number,gst_turnover_inconsistency_detected,nach_mandate_beneficiary_name,nach_mandate_authorized_amount,nach_mandate_alteration_detected,land_record_type,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,pdf_metadata_modification_delay_days,compression_anomaly_detected,cloned_signature_detected,font_substitution_detected,physical_coherence_anomaly_detected,ai_generation_score,double_pledge_detected,guarantor_name,guarantor_overcommitment_detected,document_primary_language,is_fraud,fraud_pattern,adverse_action_reason
APP20260912,Agricultural,Reyansh Kulkarni,938447,0,None,0,None,0,None,922430,0,0,None,0,None,0,0,Patta,216/7D,Reyansh Kulkarni,0,0,0,1,0,0,0,0,0.0354,1,None,0,Tamil,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 216/7D is currently pledged as active collateral in another live loan application.
APP20260913,MSME,Sunil Banerjee,890121,890121,155562692977757,0,None,0,None,902926,0,1376473,85MQYSY9825P05Y,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1053,0,Rahul Khan,0,English,0,clean,Application cleared all automated document checks.
APP20260914,Retail,Sunita Gowda,1514820,1514820,794609564425677,1506360,VUIR62728B,125530,Tech Mahindra,1504565,0,0,None,0,PolyOculus Finance,51212,0,None,None,None,0,0,0,0,0,0,0,0,0.0865,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260915,MSME,Priya Gowda,2248334,2248334,243560823659596,0,None,0,None,2272742,0,3697302,46UZJWL7944ZTNS,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0499,0,Anil Nair,0,English,0,clean,Application cleared all automated document checks.
APP20260916,Retail,Anil Verma,480335,480335,649096166052511,453912,SIAX45393Y,37826,Tata Consultancy Services,462768,0,0,None,0,PolyOculus Finance,16130,0,None,None,None,0,0,0,3,0,0,0,0,0.1013,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260917,MSME,Ananya Joshi,2295590,2295590,363161501124273,0,None,0,None,2249965,0,3560680,73ILZXD0121JJ7M,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0322,0,Sunil Bhalerao,0,English,0,clean,Application cleared all automated document checks.
APP20260918,Retail,Mohammad Dutta,1194812,1194812,959167040711895,1186644,GSAK25369L,98887,ICICI Bank,1182255,0,0,None,0,PolyOculus Finance,40554,0,None,None,None,0,0,0,1,0,0,0,0,0.0251,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260919,Agricultural,Krishna Deshmukh,1171918,0,None,0,None,0,None,1187237,0,0,None,0,None,0,0,7/12 Extract,16/8C,Krishna Deshmukh,0,0,0,1,0,0,0,0,0.1088,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260920,Housing,Anil Rao,1202988,1202988,562805684368198,1202988,OERD53301Y,100249,Aditya Birla Group,1194204,0,0,None,0,PolyOculus Finance,50124,0,7/12 Extract,668/8,Anil Rao,9242152,9242152,0,21,0,1,0,0,0.0783,0,Arjun Joshi,0,Marathi,1,encumbrance_suppression,"Adverse Action Recommended: Encumbrance certificate manipulation. Submitted EC lists 0 active charges, but registry verification shows active mortgages registered against the property."
APP20260921,MSME,Divya Menon,578204,578204,458937512627805,0,None,0,None,603962,0,1012966,76CWFME9005ESXQ,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0454,0,Sunil Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260922,Agricultural,Sandeep Nair,454702,0,None,0,None,0,None,438774,0,0,None,0,None,0,0,7/12 Extract,818/3D,Sandeep Nair,0,0,0,2,0,0,0,0,0.0787,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260923,MSME,Ramesh Choudhury,1704345,1704345,450244537248460,0,None,0,None,1710258,0,2951362,94SGVIJ2564R6JP,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.1444,0,Kavitha Reddy,0,English,0,clean,Application cleared all automated document checks.
APP20260924,Retail,Pooja Banerjee,440574,440574,956913305598606,435912,JDAI80543X,36326,Mahindra & Mahindra,433947,0,0,None,0,PolyOculus Finance,15530,0,None,None,None,0,0,0,0,0,0,0,0,0.1492,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260925,Agricultural,Ananya Patil,1127717,0,None,0,None,0,None,1145900,0,0,None,0,None,0,0,7/12 Extract,661/2A,Ananya Patil,0,0,0,2,0,0,0,0,0.1499,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260926,Agricultural,Suresh Dutta,324495,0,None,0,None,0,None,330637,0,0,None,0,None,0,0,7/12 Extract,253/6B,Suresh Dutta,0,0,0,2,0,0,0,0,0.0287,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260927,Agricultural,Shalini Yadav,1072730,0,None,0,None,0,None,1052911,0,0,None,0,None,0,0,7/12 Extract,579/1D,Shalini Yadav,0,0,0,0,0,0,0,0,0.1468,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260928,Agricultural,Neha Sharma,1155664,0,None,0,None,0,None,1166291,0,0,None,0,None,0,0,Patta,385/3,Neha Sharma,0,0,0,3,0,0,0,0,0.078,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260929,Agricultural,Neha Pillai,932216,0,None,0,None,0,None,941224,0,0,None,0,None,0,0,Patta,240/7D,Neha Pillai,0,0,0,2,0,0,0,0,0.0182,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260930,Retail,Rahul Gowda,1355083,1355083,300890484701316,1353324,OETQ76006T,112777,Tech Mahindra,1350267,0,0,None,0,PolyOculus Finance,46110,0,None,None,None,0,0,0,2,0,0,0,0,0.0677,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260931,Retail,Yagyesh Gowda,974680,974680,574381166726002,964152,JSLB76399H,80346,Tech Mahindra,974743,0,0,None,0,PolyOculus Finance,33138,0,None,None,None,0,0,0,1,0,0,0,0,0.1315,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260932,Retail,Ananya Bose,505576,505576,639834073675635,481212,HPAB97517V,40101,ICICI Bank,480767,0,0,None,0,PolyOculus Finance,17040,0,None,None,None,0,0,0,3,0,0,0,0,0.0631,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260933,Agricultural,Shalini Yadav,454835,0,None,0,None,0,None,463760,0,0,None,0,None,0,0,7/12 Extract,392/4B,Shalini Yadav,0,0,0,3,0,0,0,0,0.0393,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260934,Agricultural,Reyansh Patel,930024,0,None,0,None,0,None,914665,0,0,None,0,None,0,0,Patta,942/12D,Reyansh Patel,0,0,0,0,0,0,0,0,0.1068,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260935,Housing,Diya Naidu,2517912,2517912,593212845284666,2517912,WATX18239P,209826,Godrej Industries,2512311,0,0,None,0,PolyOculus Finance,104913,0,7/12 Extract,352/6B,Diya Naidu,2145154,2145154,0,3,0,0,0,0,0.1356,0,Meena Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20260936,Retail,Kiran Menon,523720,523720,884665432599452,521616,MUEG01302Z,43468,Wipro Technologies,526981,0,0,None,0,PolyOculus Finance,18387,0,None,None,None,0,0,0,0,0,0,0,0,0.1106,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260937,Retail,Swati Khan,1169302,1169302,442324202169756,1152108,FZXR94639W,96009,Aditya Birla Group,1143949,0,0,None,0,PolyOculus Finance,39403,0,None,None,None,0,0,0,3,0,0,0,0,0.0926,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260938,MSME,Geeta Yadav,2638743,2638743,857427649035477,0,None,0,None,2620199,0,4540450,09MRIGA3231EQ7I,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0255,0,Vihaan Kumar,0,English,0,clean,Application cleared all automated document checks.
APP20260939,MSME,Ritu Gupta,1658544,1658544,248487162648547,0,None,0,None,1614768,0,2892007,43WJWIK2472Q7F4,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.099,0,Geeta Singh,0,English,0,clean,Application cleared all automated document checks.
APP20260940,Agricultural,Ramesh Naidu,721492,0,None,0,None,0,None,727058,0,0,None,0,None,0,0,Patta,943/6D,Ramesh Naidu,0,0,0,3,0,0,0,0,0.0706,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260941,Housing,Suresh Mishra,2275452,2275452,940126816590782,2275452,EAWY59148P,189621,State Bank of India,2278205,0,0,None,0,PolyOculus Finance,94810,0,7/12 Extract,447/9B,Suresh Mishra,4284788,4284788,0,1,0,0,0,0,0.1491,0,Suresh Chatterjee,0,English,0,clean,Application cleared all automated document checks.
APP20260942,Retail,Vivaan Bose,1125485,1125485,458407462263879,1095576,SMIL16884U,91298,Mahindra & Mahindra,1105712,0,0,None,0,PolyOculus Finance,37519,0,None,None,None,0,0,0,78,1,0,0,0,0.9034,0,None,0,English,1,ai_generated_document,Adverse Action Recommended: AI-Generated Document detected. Salary slips exhibit statistical image frequency noise consistent with text-to-image generator engines.
APP20260943,Housing,Divya Chatterjee,995808,995808,726813949312793,995808,IXNS72549O,82984,Godrej Industries,987075,0,0,None,0,PolyOculus Finance,41492,0,7/12 Extract,116/2C,Divya Chatterjee,6918604,6918604,0,1,0,0,0,0,0.0185,0,Neha Mishra,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260944,Agricultural,Karan Bhalerao,638314,0,None,0,None,0,None,652893,0,0,None,0,None,0,0,7/12 Extract,419/11C,Karan Bhalerao,0,0,0,3,0,0,0,0,0.0993,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260945,Housing,Priya Yadav,1476192,1476192,592642118915359,1476192,LAWX26955I,123016,Wipro Technologies,1480011,0,0,None,0,PolyOculus Finance,61508,0,7/12 Extract,42/8C,Priya Yadav,6606803,6606803,0,0,0,0,0,0,0.0516,0,Vivaan Gowda,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260946,MSME,Vihaan Gupta,695929,695929,295017507123508,0,None,0,None,717771,0,1158747,05ADVFH8341UQF1,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.1422,0,Arjun Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260947,Housing,Kavitha Deshmukh,2428812,2428812,629335903826170,2428812,CNWY20231K,202401,Wipro Technologies,2430836,0,0,None,0,PolyOculus Finance,101200,0,7/12 Extract,838/1C,Kavitha Deshmukh,4406057,4406057,0,2,0,0,0,0,0.0748,0,Geeta Gowda,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260948,Agricultural,Ananya Gowda,344052,0,None,0,None,0,None,343671,0,0,None,0,None,0,0,Patta,634/11A,Ananya Gowda,0,0,0,2,0,0,0,0,0.0235,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260949,Housing,Ritu Nair,788868,788868,808167840753083,788868,WEYU72907S,65739,Reliance Industries,793171,0,0,None,0,PolyOculus Finance,32869,0,7/12 Extract,306/11,Ritu Nair,5918345,5918345,0,2,0,0,0,0,0.0548,0,Shalini Reddy,0,English,0,clean,Application cleared all automated document checks.
APP20260950,Agricultural,Kiran Verma,814764,0,None,0,None,0,None,832971,0,0,None,0,None,0,0,Patta,372/8D,Kiran Verma,0,0,0,2,0,0,0,0,0.1106,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260951,Agricultural,Kaushik Pillai,472674,0,None,0,None,0,None,473967,0,0,None,0,None,0,0,7/12 Extract,100/3A,Kaushik Pillai,0,0,0,3,0,0,0,0,0.0951,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260952,Agricultural,Sai Mishra,699424,0,None,0,None,0,None,712345,0,0,None,0,None,0,0,Patta,218/5A,Sai Mishra,0,0,0,0,0,0,0,0,0.1437,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260953,Retail,Arjun Kumar,1398807,1398807,414504217176875,1378380,ZBHW51565U,114865,State Bank of India,1386691,0,0,None,0,PolyOculus Finance,46946,0,None,None,None,0,0,0,1,0,0,0,0,0.0941,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260954,Retail,Deepak Bhalerao,511061,511061,568016135824178,484044,QMZZ76040U,40337,Reliance Industries,491679,0,0,None,0,PolyOculus Finance,17134,0,None,None,None,0,0,0,2,0,0,0,0,0.0321,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260955,Retail,Kaushik Verma,351118,351118,221792754908430,347448,MUMB99999Z,28954,Shell Company Pvt Ltd,336303,0,0,None,0,PolyOculus Finance,12581,0,None,None,None,0,0,0,2,0,0,0,0,0.1238,0,None,0,Hindi,1,fabricated_employment,Adverse Action Recommended: Fabricated employment suspected. The employer stated on salary slips does not match the active registry data for the provided TAN.
APP20260956,Retail,Sunita Bose,1663314,1663314,773879997537034,1641300,APHX89368E,136775,HCL Technologies,1634420,0,0,None,0,PolyOculus Finance,55710,0,None,None,None,0,0,0,0,0,0,0,0,0.023,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260957,Agricultural,Vivaan Chatterjee,1189091,0,None,0,None,0,None,1173396,0,0,None,0,None,0,0,7/12 Extract,545/1,Vivaan Chatterjee,0,0,0,0,0,0,0,0,0.1139,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260958,Agricultural,Kiran Deshmukh,1001906,0,None,0,None,0,None,1004033,0,0,None,0,None,0,0,Patta,315/4,Kiran Deshmukh,0,0,0,1,0,0,0,0,0.045,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260959,Retail,Kaushik Nair,1329674,1329674,237841835665323,1324068,WFUX97995F,110339,HCL Technologies,1333676,0,0,None,0,PolyOculus Finance,45135,0,None,None,None,0,0,0,1,0,0,0,0,0.0972,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260960,MSME,Kiran Choudhury,1914878,1914878,120222334757923,0,None,0,None,1929246,0,3178763,14CIXOM0250DD1J,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0374,0,Sai Kulkarni,0,English,0,clean,Application cleared all automated document checks.
APP20260961,Agricultural,Deepak Choudhury,949453,0,None,0,None,0,None,937203,0,0,None,0,None,0,0,Patta,84/7D,Deepak Choudhury,0,0,0,1,1,1,0,1,0.1084,0,None,0,Tamil,1,cultivator_name_substitution,Adverse Action Recommended: Cultivator name mismatch. The cultivator name stated in the submitted land record contains edited pixel blocks; registry records list a different landowner.
APP20260962,Agricultural,Amit Patil,848031,0,None,0,None,0,None,850424,0,0,None,0,None,0,0,Patta,419/12,Amit Patil,0,0,0,0,0,0,0,0,0.0225,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260963,Housing,Priya Kulkarni,1852740,1852740,525287824981866,1852740,IZWJ44098C,154395,Aditya Birla Group,1856294,0,0,None,0,PolyOculus Finance,77197,0,7/12 Extract,150/3C,Priya Kulkarni,12796622,12796622,0,2,0,0,0,0,0.0346,0,Rahul Rao,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260964,Retail,Sunil Naidu,1353010,1353010,777835568936495,1324920,GUPC69011Z,110410,Mahindra & Mahindra,1335830,0,0,None,0,PolyOculus Finance,45164,0,None,None,None,0,0,0,1,0,0,0,0,0.1067,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260965,Agricultural,Sanjay Reddy,1121816,0,None,0,None,0,None,1104039,0,0,None,0,None,0,0,Patta,902/12C,Sanjay Reddy,0,0,0,2,1,1,0,1,0.0887,0,None,0,Tamil,1,cultivator_name_substitution,Adverse Action Recommended: Cultivator name mismatch. The cultivator name stated in the submitted land record contains edited pixel blocks; registry records list a different landowner.
APP20260966,MSME,Ritu Prasad,3113404,3113404,818532743107686,0,None,0,None,3109767,0,5314096,13NZCZT9986OHLU,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1098,0,Kaushik Choudhury,0,English,0,clean,Application cleared all automated document checks.
APP20260967,MSME,Rajesh Joshi,2085587,2085587,584954098044916,0,None,0,None,2117239,0,2857925,64YTGWW7932W7KW,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.1243,0,Sanjay Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260968,MSME,Meena Kumar,4786858,4786858,878655601836948,0,None,0,None,4781638,0,28923948,17ZVWYY6550X7RU,1,None,0,0,None,None,None,0,0,0,1,0,0,1,0,0.0777,0,Mohammad Deshmukh,0,English,1,gst_manipulation,"Adverse Action Recommended: GST turnover inconsistency. Declared GST annual turnover of ₹28,923,948 contradicts verified ITR receipts of ₹4,786,858."
APP20260969,Retail,Vijay Reddy,431909,431909,982748178498698,428532,TZEM74269P,35711,Tech Mahindra,413687,0,0,None,0,PolyOculus Finance,15284,0,None,None,None,0,0,0,3,0,0,0,0,0.1098,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260970,Agricultural,Rahul Joshi,214580,0,None,0,None,0,None,230664,0,0,None,0,None,0,0,Patta,170/2D,Rahul Joshi,0,0,0,1,0,0,0,0,0.0342,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260971,MSME,Ananya Chatterjee,3704653,3704653,405372986303761,0,None,0,None,3668863,0,6153879,00RTATP9484YCW1,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.096,0,Diya Choudhury,0,English,0,clean,Application cleared all automated document checks.
APP20260972,Retail,Divya Rao,1586694,1586694,775852216475891,1559148,MUMB99999Z,129929,Shell Company Pvt Ltd,1566331,0,0,None,0,PolyOculus Finance,52971,0,None,None,None,0,0,0,1,0,0,0,0,0.0151,0,None,0,Hindi,1,fabricated_employment,Adverse Action Recommended: Fabricated employment suspected. The employer stated on salary slips does not match the active registry data for the provided TAN.
APP20260973,Agricultural,Fatima Prasad,794520,0,None,0,None,0,None,796398,0,0,None,0,None,0,0,7/12 Extract,13/1A,Fatima Prasad,0,0,0,2,0,0,0,0,0.0798,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260974,MSME,Vihaan Singh,3631971,3631971,690176939342670,0,None,0,None,3642453,0,6000348,87BJILI6234DEZH,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1465,0,Shalini Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260975,Agricultural,Vikram Pillai,435218,0,None,0,None,0,None,447498,0,0,None,0,None,0,0,7/12 Extract,624/4A,Vikram Pillai,0,0,0,1,0,0,0,0,0.0659,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260976,MSME,Vijay Mehta,3277556,3277556,619548884135122,0,None,0,None,3289361,0,5554576,77BOPDF9070GG5H,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0846,0,Mohammad Gowda,0,English,0,clean,Application cleared all automated document checks.
APP20260977,MSME,Meena Reddy,991972,991972,168604458639644,0,None,0,None,1542468,1,1419894,09QHVJH8136R2QY,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0658,0,Aaradhya Nair,0,English,1,unusual_credits,"Adverse Action Recommended: Circular trading and artificial balance padding detected. Bank statement logs reveal repetitive, round-number credits from related entities."
APP20260978,MSME,Fatima Kumar,3342208,3342208,629556524949686,0,None,0,None,3302733,0,5401113,01PJPRZ7767ELOP,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0831,0,Geeta Patil,0,English,0,clean,Application cleared all automated document checks.
APP20260979,Agricultural,Ananya Gowda,346336,0,None,0,None,0,None,345855,0,0,None,0,None,0,0,7/12 Extract,516/7C,Ananya Gowda,0,0,0,3,0,0,0,0,0.0412,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260980,Retail,Sanjay Mehta,469198,469198,723383135494264,440016,PGIP05372L,36668,Larsen & Toubro,450532,0,0,None,0,PolyOculus Finance,15667,0,None,None,None,0,0,0,2,0,0,0,0,0.1114,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260981,Retail,Vihaan Khan,768528,389166,706799336933727,384264,EYFX45506A,64044,HCL Technologies,372410,0,0,None,0,PolyOculus Finance,13808,0,None,None,None,0,0,0,3,1,0,1,0,0.0404,0,None,0,English,1,income_inflation,"Adverse Action Recommended: Semantic mismatch detected. Declared annual salary slips project ₹768,528 gross income, but bank statement salary credits annualized show only ₹372,410."
APP20260982,Housing,Kiran Khan,2887752,2887752,049743775566566,2887752,HMLB86549J,240646,HCL Technologies,2889736,0,0,None,0,PolyOculus Finance,120323,0,7/12 Extract,982/9,Kiran Khan,12712262,12712262,0,3,0,0,0,0,0.0655,0,Aarav Nair,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260983,MSME,Sunil Deshmukh,2817816,2817816,242924507871903,0,None,0,None,2825060,0,3964279,95LUHLC5759IIJB,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1446,0,Ananya Khan,0,English,0,clean,Application cleared all automated document checks.
APP20260984,MSME,Sunita Verma,3012625,3012625,025556289192835,0,None,0,None,3040595,0,4211607,91CJAGL0528NWNA,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0321,0,Deepak Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260985,MSME,Neha Patil,4155033,4155033,491700180778433,0,None,0,None,4158611,0,6756484,77QXBUH3623ROZO,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0718,0,Reyansh Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20260986,Housing,Sandeep Bose,681504,681504,138151801234903,681504,BTRC25514Z,56792,Mahindra & Mahindra,683748,0,0,None,0,PolyOculus Finance,28396,0,7/12 Extract,908/6B,Sandeep Bose,2607033,2607033,0,0,0,0,0,0,0.1173,0,Mohammad Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260987,MSME,Shalini Deshmukh,3933101,3933101,744566187798998,0,None,0,None,3931026,0,4760482,97PCZFV0151EB54,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0214,0,Vijay Verma,0,English,0,clean,Application cleared all automated document checks.
APP20260988,MSME,Neha Menon,4252583,4252583,453145316899777,0,None,0,None,4287736,0,5688814,03ZJBIR1148CT6Y,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.141,0,Krishna Menon,0,English,0,clean,Application cleared all automated document checks.
APP20260989,MSME,Swati Menon,1827646,1827646,357759072783465,0,None,0,None,1856984,0,3285862,88WSQOK5933CC14,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0374,0,Aaradhya Sharma,0,English,0,clean,Application cleared all automated document checks.
APP20260990,Retail,Sunil Dutta,1718021,1718021,727888764107825,1699776,GOJV06839Q,141648,Tata Consultancy Services,1698340,0,0,None,0,PolyOculus Finance,57659,0,None,None,None,0,0,0,0,0,0,0,0,0.1418,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260991,Retail,Vijay Joshi,1184087,1184087,669364190160648,1176864,QXEW66243C,98072,Aditya Birla Group,1188288,0,0,None,0,PolyOculus Finance,40228,0,None,None,None,0,0,0,3,0,0,0,0,0.0705,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260992,Agricultural,Ananya Menon,937113,0,None,0,None,0,None,951109,0,0,None,0,None,0,0,7/12 Extract,136/8B,Ananya Menon,0,0,0,2,0,0,0,0,0.0794,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260993,Agricultural,Krishna Bhalerao,403670,0,None,0,None,0,None,409244,0,0,None,0,None,0,0,7/12 Extract,990/7,Krishna Bhalerao,0,0,0,3,0,0,0,0,0.0281,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260994,Retail,Aaradhya Sharma,1125349,1125349,298567461314460,1121172,BJYY27111G,93431,ICICI Bank,1111132,0,0,None,0,PolyOculus Finance,38372,0,None,None,None,0,0,0,1,0,0,0,0,0.0532,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260995,Retail,Aditya Sharma,2243568,1149233,668419070372107,1121784,NJKI96211X,186964,Mahindra & Mahindra,1130085,0,0,None,0,PolyOculus Finance,38392,0,None,None,None,0,0,0,2,1,0,1,0,0.1143,0,None,0,English,1,income_inflation,"Adverse Action Recommended: Semantic mismatch detected. Declared annual salary slips project ₹2,243,568 gross income, but bank statement salary credits annualized show only ₹1,130,085."
APP20260996,MSME,Divya Reddy,2197677,2197677,772672099426818,0,None,0,None,2208701,0,3792246,47DWBDY4522T756,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1345,0,Geeta Gupta,0,English,0,clean,Application cleared all automated document checks.
APP20260997,Agricultural,Aditya Bhalerao,1121325,0,None,0,None,0,None,1135359,0,0,None,0,None,0,0,7/12 Extract,176/7B,Aditya Bhalerao,0,0,0,3,0,0,0,0,0.0311,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260998,Retail,Anil Naidu,1059495,1059495,978847355174632,1044696,EQFD89675K,87058,Tata Consultancy Services,1037872,0,0,None,0,PolyOculus Finance,35823,0,None,None,None,0,0,0,2,0,0,0,0,0.0606,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260999,MSME,Kiran Bose,4257133,4257133,194433015436506,0,None,0,None,4214422,0,6706948,30VFXOP1773DXB4,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0815,0,Sai Reddy,0,English,0,clean,Application cleared all automated document checks.
APP20261000,Housing,Rajesh Sharma,1819560,1819560,093583373925648,1819560,RJFG25468O,151630,Tata Consultancy Services,1812582,0,0,None,0,PolyOculus Finance,75815,0,7/12 Extract,778/1A,Rajesh Sharma,2421956,2421956,0,0,0,0,0,0,0.0121,0,Deepak Rao,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261001,Retail,Karan Bose,1441184,1441184,675095079815162,1427640,LXNM28921F,118970,Wipro Technologies,1420147,0,0,None,0,PolyOculus Finance,48588,0,None,None,None,0,0,0,2,0,0,0,0,0.1239,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261002,Agricultural,Fatima Sharma,607899,0,None,0,None,0,None,613873,0,0,None,0,None,0,0,Patta,329/12D,Fatima Sharma,0,0,0,2,0,0,0,0,0.0731,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20261003,Housing,Pooja Chatterjee,2044020,2044020,044974093719819,2044020,UQDP98585P,170335,State Bank of India,2042591,0,0,None,0,PolyOculus Finance,85167,0,7/12 Extract,460/3C,Pooja Chatterjee,14793592,14793592,0,3,0,0,0,0,0.0458,0,Vijay Choudhury,0,English,0,clean,Application cleared all automated document checks.
APP20261004,MSME,Aarav Nair,3914556,3914556,560463859026295,0,None,0,None,3959845,0,5348341,85CNIWL0910M0QY,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1001,0,Neha Dutta,0,English,0,clean,Application cleared all automated document checks.
APP20261005,Housing,Kiran Choudhury,1394040,1394040,650433395639164,1394040,TXFW16344O,116170,Larsen & Toubro,1401068,0,0,None,0,PolyOculus Finance,58085,0,7/12 Extract,497/8B,Kiran Choudhury,10260612,10260612,0,1,0,0,0,0,0.1205,0,Shalini Kumar,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261006,Retail,Arjun Kumar,723485,723485,037905524412664,703968,KJAC06350J,58664,Wipro Technologies,713523,0,0,None,0,PolyOculus Finance,24465,0,None,None,None,0,0,0,2,0,0,0,0,0.0225,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261007,Housing,Ritu Yadav,1422756,1422756,960853838887089,1422756,ROCZ45936S,118563,Larsen & Toubro,1427887,0,0,None,0,PolyOculus Finance,59281,0,7/12 Extract,246/7C,Ritu Yadav,13178771,13178771,0,1,0,0,0,0,0.1161,0,Suresh Verma,0,Marathi,0,clean,Application cleared all automated document checks.
